datetime,temp_location3,temp_location6,temp_location2,temp_location4,temp_location5,temp_location1,solar_location3,solar_location6,solar_location2,solar_location4,solar_location5,solar_location1,total_solar,Hour
13/02/2015 14:00:00,8.18,9.58,8.67,8.2,9.55,8.15,102.5,95.5,129.19,217.06,107.09,97.72,749.06,14
13/02/2015 15:00:00,7.61,9.49,8.31,8.62,9.45,8,73.78,65.47,71.44,135.75,89.53,89.59,525.56,15
13/02/2015 16:00:00,7.24,9.49,7.97,7.76,9.44,7.81,31.09,28.76,35.5,23.02,41.17,45.23,204.77,16
13/02/2015 17:00:00,6.46,9.31,7.36,6.39,8.76,7.21,0.16,0.18,0.25,0,0.34,0.46,1.39,17
14/02/2015 07:00:00,4.67,7.69,5.56,4.22,8.58,6.32,6.46,11,7.28,5.44,11.83,8.48,50.49,7
14/02/2015 08:00:00,4.68,7.57,5.5,4.3,8.53,6.3,61.11,90.56,60.12,43.94,113.31,72.06,441.1,8
14/02/2015 09:00:00,5.13,7.32,5.67,4.77,8.61,6.62,164.44,191.56,145.62,99.47,238.88,178.25,1018.22,9
14/02/2015 10:00:00,5.51,7.17,5.76,5.21,8.57,6.77,272.88,282.62,253.44,157.88,345,318.88,1630.7,10
14/02/2015 11:00:00,6.07,7.13,6.3,5.93,8.57,7.14,297.62,413.75,332.25,220.25,411.88,380.38,2056.13,11
14/02/2015 12:00:00,6.51,7.33,6.83,6.63,8.58,7.51,362.88,430.62,400.62,263.5,432.38,406.62,2296.62,12
14/02/2015 13:00:00,7.11,7.66,7.44,7.27,8.67,7.86,359.75,396.88,387.62,331.75,403.12,386.12,2265.24,13
14/02/2015 14:00:00,7.48,7.96,7.83,7.89,8.79,8.07,286.62,315.25,307.75,272.88,320.12,304.38,1807,14
14/02/2015 15:00:00,7.45,8.18,7.88,7.92,8.87,8.02,172.38,199.06,183.44,143.38,189.88,152.56,1040.7,15
14/02/2015 16:00:00,7.06,8.25,7.59,7.26,8.91,7.69,37.27,67.12,48.77,38.34,60.69,45.94,298.13,16
14/02/2015 17:00:00,5.71,8.05,6.31,5.03,8.77,6.72,0.25,0.74,0.41,0.02,1.06,0.7,3.18,17
15/02/2015 07:00:00,3.01,6.88,3.71,4.06,7.15,3.66,5.39,13.7,7.04,6.96,16.94,9.05,59.08,7
15/02/2015 08:00:00,3.3,6.86,4.05,4.24,7.22,3.57,40.48,85.28,46.14,48.88,109.09,60.34,390.21,8
15/02/2015 09:00:00,3.81,6.8,4.37,4.77,7.25,3.92,92.41,169.56,98.97,118.94,197.31,115.47,792.66,9
15/02/2015 10:00:00,4.4,6.79,4.8,5.45,7.18,4.43,151,244.19,151.5,180.5,269.25,167.94,1164.38,10
15/02/2015 11:00:00,5.24,6.88,5.41,6.16,7.23,5.38,233.31,290.12,216.69,208,315.5,295.75,1559.37,11
15/02/2015 12:00:00,6.12,6.99,6.08,6.58,7.36,6.74,286.25,308.12,239.44,243.69,330,353.25,1760.75,12
15/02/2015 13:00:00,6.7,7.14,6.46,7.22,7.51,7.39,285.12,310,247.62,223.25,308.75,336.12,1710.86,13
15/02/2015 14:00:00,7.25,7.35,6.86,7.83,7.68,7.57,294.88,293.5,297.88,229.94,290.5,277.62,1684.32,14
15/02/2015 15:00:00,7.55,7.64,7.2,7.94,7.97,7.51,156.5,175.19,163.44,128.5,176.94,169.19,969.76,15
15/02/2015 16:00:00,7.06,7.77,6.87,7.32,8.1,7.07,55.42,71.59,65.22,27.21,70.16,65.22,354.82,16
15/02/2015 17:00:00,5.25,7.69,5.42,5.93,8.03,5.69,0.55,1.15,0.84,0.04,1.35,1.05,4.98,17
16/02/2015 07:00:00,6.59,9.14,7.52,5.23,9.84,7.91,2.89,2.15,3.2,5.78,4.58,3.42,22.02,7
16/02/2015 08:00:00,6.8,9.47,7.73,5.67,9.56,7.64,19.77,15.02,18.06,30.12,32.83,34.06,149.86,8
16/02/2015 09:00:00,6.97,9.55,7.85,6.2,9.18,7.28,87.09,51.12,66.28,40.81,108.66,148.12,502.08,9
16/02/2015 10:00:00,7.06,9.37,7.79,6.63,8.9,7.34,250.81,148.44,186.19,63.98,298.62,277.12,1225.16,10
16/02/2015 11:00:00,7.5,9.07,7.91,7.06,8.88,7.6,358.62,302.38,342.62,148.69,402.12,389.38,1943.81,11
16/02/2015 12:00:00,7.76,8.96,8.17,7.72,8.98,7.98,365.62,357.25,370.88,211.62,411.38,390.88,2107.63,12
16/02/2015 13:00:00,7.79,9.02,8.33,8.15,9.05,8,365,347.75,373.25,199.94,373.88,362,2021.82,13
16/02/2015 14:00:00,7.72,9.08,8.34,8.22,9.03,7.84,299.75,308.5,303.75,162.81,305.88,294.75,1675.44,14
16/02/2015 15:00:00,7.36,9.08,8.06,7.99,8.86,7.5,191.69,201.81,198.38,142.81,188.06,187.38,1110.13,15
16/02/2015 16:00:00,6.68,8.94,7.46,7.34,8.57,6.92,64.47,75.88,72.25,44.11,72.19,68.12,397.02,16
16/02/2015 17:00:00,5.48,8.56,6.36,5.64,8.17,6.07,0.82,1.56,1.21,0.16,1.99,1.56,7.3,17
17/02/2015 07:00:00,0.74,6.36,1.94,-1.02,6.86,2.27,24.42,28.21,26.35,25.41,24.62,22.95,151.96,7
17/02/2015 08:00:00,1.52,6.51,2.56,0.12,6.97,2.77,150.5,160.12,155.69,147.81,153.75,149.38,917.25,8
17/02/2015 09:00:00,4.08,6.97,4.57,2.72,7.4,4.88,286.25,299.25,293.38,286.38,293.62,287.75,1746.63,9
17/02/2015 10:00:00,5.38,7.22,5.83,4.75,7.59,6.01,392.62,408.12,401.12,389.5,403.62,396.88,2391.86,10
17/02/2015 11:00:00,6.08,7.38,6.49,6.23,7.7,6.58,455.5,472.88,465.12,447.88,469.75,462.25,2773.38,11
17/02/2015 12:00:00,6.66,7.55,7.06,7.03,7.83,7.06,468.12,487.38,478.5,451.75,485.12,476.75,2847.62,12
17/02/2015 13:00:00,6.98,7.75,7.43,7.42,8,7.34,427.5,448,439,412.75,447.38,438.38,2613.01,13
17/02/2015 14:00:00,7,7.93,7.56,7.44,8.14,7.39,341.38,359.88,351.62,327.38,361.25,353.25,2094.76,14
17/02/2015 15:00:00,6.71,8.05,7.42,7.12,8.2,7.17,219.81,233.25,226.81,202.94,236.81,230.12,1349.74,15
17/02/2015 16:00:00,6.09,8.02,6.88,6.24,8.14,6.64,79.28,88.56,85.06,63,93.5,89.75,499.15,16
17/02/2015 17:00:00,4.06,7.77,5.14,3.3,7.87,5.2,1.61,2.35,1.95,0.35,3.27,2.78,12.31,17
18/02/2015 07:00:00,3.2,7.53,4.56,1.95,8.2,5.25,15.37,13.24,11.97,22.55,12.94,9.86,85.93,7
18/02/2015 08:00:00,4.27,7.77,5.21,2.9,8.41,5.75,79,75.44,65.31,101.84,78.31,58.14,458.04,8
18/02/2015 09:00:00,5.41,8.12,6.37,4.49,8.69,6.57,135.25,150.19,126.5,190.12,132.75,112.25,847.06,9
18/02/2015 10:00:00,6.34,8.4,7.13,6.13,8.89,7.23,208.5,264.62,203.31,258,219.44,191.25,1345.12,10
18/02/2015 11:00:00,7.34,8.66,7.79,7.32,9.11,7.97,337.62,346.75,265.5,279.88,292.5,256.25,1778.5,11
18/02/2015 12:00:00,8.27,8.89,8.31,7.88,9.32,8.45,364.88,388.38,307.38,294.12,377.5,307,2039.26,12
18/02/2015 13:00:00,8.79,9.05,8.71,8.37,9.47,8.83,367.62,375.88,309,294.38,402.25,328.12,2077.25,13
18/02/2015 14:00:00,9.08,9.15,8.91,8.77,9.54,9.05,326.25,315.12,296,289,336.12,278.75,1841.24,14
18/02/2015 15:00:00,9.08,9.15,8.92,8.93,9.52,8.97,210.5,209.25,195.62,186.69,232.62,183.56,1218.24,15
18/02/2015 16:00:00,8.52,9.04,8.48,8.36,9.39,8.53,65.44,77.56,64.81,61.34,93.75,62.73,425.63,16
18/02/2015 17:00:00,7.32,8.82,7.52,6.73,9.16,7.81,1.34,2.4,1.53,0.57,3.73,2.03,11.6,17
19/02/2015 07:00:00,6.75,9.44,7.76,5.4,9.83,8.05,5.41,8.14,6.82,9.17,8.38,5.34,43.26,7
19/02/2015 08:00:00,7.13,9.62,8.09,5.8,9.95,8.28,25.4,42.95,32.53,38.16,43,23.58,205.62,8
19/02/2015 09:00:00,7.6,9.78,8.43,6.48,9.97,8.48,49.45,86.09,58.67,66.19,63.83,53.09,377.32,9
19/02/2015 10:00:00,8.04,9.81,8.73,7.32,9.94,8.79,109.41,108.38,87.72,74.47,62.41,89.38,531.77,10
19/02/2015 11:00:00,8.55,9.75,9,7.85,9.94,9.07,96,90.16,100.56,125.25,54,69.25,535.22,11
19/02/2015 12:00:00,8.47,9.67,9.05,8.31,9.96,8.87,67.84,54.23,68.12,119.62,48.97,65.41,424.19,12
19/02/2015 13:00:00,8.04,9.6,8.83,8.48,9.87,8.52,60.48,39.97,54.33,65.22,46.3,63.42,329.72,13
19/02/2015 14:00:00,7.64,9.57,8.56,8.09,9.79,8.2,52.92,31.9,48.84,42.62,42.09,54.03,272.4,14
19/02/2015 15:00:00,7.24,9.61,8.27,7.58,9.64,7.87,32.44,22.8,30.66,27.21,31.75,37.14,182,15
19/02/2015 16:00:00,6.91,9.51,7.87,7.12,9.37,7.59,14.68,11.48,15.56,10.49,22.55,24.44,99.2,16
19/02/2015 17:00:00,6.75,9.35,7.55,6.53,9.08,7.47,0.64,0.76,0.82,0.17,1.37,0.85,4.61,17
20/02/2015 07:00:00,3.87,7.64,4.66,3.86,7.88,4.87,14.49,12.17,16.58,8.23,11.68,17.2,80.35,7
20/02/2015 08:00:00,4.08,7.62,4.84,3.71,7.93,4.93,78.97,57.41,78.53,44.78,64.72,88.34,412.75,8
20/02/2015 09:00:00,5.05,7.67,5.6,3.78,7.99,5.78,193.88,140.19,185.19,94.97,247.88,259.62,1121.73,9
20/02/2015 10:00:00,5.57,7.62,6.03,4.04,7.92,6.33,369.25,323.12,359.88,169.06,365.88,334.75,1921.94,10
20/02/2015 11:00:00,6.31,7.62,6.78,5.28,7.84,6.73,303,366.25,324.38,440.75,249.44,218.19,1902.01,11
20/02/2015 12:00:00,6.36,7.69,6.97,6.73,7.79,6.58,184.88,229.56,206,327,182.94,165.94,1296.32,12
20/02/2015 13:00:00,5.94,7.7,6.71,6.87,7.79,6.36,133.81,137.56,139.12,166.19,143.38,142.81,862.87,13
20/02/2015 14:00:00,5.61,7.71,6.44,6.18,7.81,6.21,112.12,113.5,115.62,98.38,132.69,135.94,708.25,14
20/02/2015 15:00:00,5.39,7.7,6.17,5.62,7.85,6.11,120.72,88.94,104.5,59.66,122.44,156.75,653.01,15
20/02/2015 16:00:00,5.33,7.68,6,5.04,7.92,6.15,72.34,48,69.59,27.96,46.97,59.56,324.42,16
20/02/2015 17:00:00,4.43,7.61,5.32,4.07,7.79,5.33,2.3,2.11,2.58,0.97,1.81,1.93,11.7,17
21/02/2015 07:00:00,2.37,5.81,3.01,1.55,6.4,3.34,18.52,22.16,21.45,20.62,21.4,19.55,123.7,7
21/02/2015 08:00:00,2.76,5.84,3.31,2.01,6.38,3.64,106.94,107.19,117.88,120.44,116.25,107.06,675.76,8
21/02/2015 09:00:00,3.47,6.09,4.13,3.11,6.54,4.32,213.94,228.44,221.38,238.06,215.69,189.44,1306.95,9
21/02/2015 10:00:00,4.07,6.44,4.86,4.24,6.78,4.83,274.12,299.12,291.38,305.12,293.25,242.12,1705.11,10
21/02/2015 11:00:00,4.47,6.73,5.31,4.95,6.99,5.17,304.75,349.25,327.75,307.12,297.62,272.75,1859.24,11
21/02/2015 12:00:00,4.7,7.02,5.64,5.23,7.15,5.42,304.5,302.25,292,286.62,268.12,265.25,1718.74,12
21/02/2015 13:00:00,4.75,7.1,5.65,5.35,7.12,5.37,241.88,230.5,229.06,269.38,231.62,234.44,1436.88,13
21/02/2015 14:00:00,4.51,6.92,5.4,5.46,6.89,5.16,188.56,191.06,195.5,214.06,206.06,211.19,1206.43,14
21/02/2015 15:00:00,4.33,6.76,5.18,5.28,6.84,5.03,129.25,140.44,141.38,133.44,152.31,146.94,843.76,15
21/02/2015 16:00:00,4.07,6.66,4.88,4.75,6.8,4.77,54.14,62.16,60.36,51.33,68.16,63.25,359.4,16
21/02/2015 17:00:00,3.54,6.55,4.32,3.47,6.68,4.29,2.81,3.39,3.17,1.35,4.88,4.24,19.84,17
22/02/2015 07:00:00,1.83,7.07,2.9,-0.25,7.54,3.53,14.82,22.78,19.38,23.66,23.82,18.7,123.16,7
22/02/2015 08:00:00,3.1,7.5,4.25,1.95,7.85,4.61,49.58,88.91,67.12,61.27,75.19,60.08,402.15,8
22/02/2015 09:00:00,3.84,7.92,5.54,2.86,8.1,5.52,79.88,119.22,98.56,79.5,105.69,93.97,576.82,9
22/02/2015 10:00:00,4.74,8.07,6.15,3.31,8.24,6.01,103.56,156.62,129.25,113.88,91.88,76.81,672,10
22/02/2015 11:00:00,5.13,8.04,6.36,4.16,7.93,5.81,85.59,80.31,79.78,116.75,70.53,68.62,501.58,11
22/02/2015 12:00:00,4.72,7.51,5.83,4.89,7.96,5.93,87.56,69.81,69.81,91.03,62.38,57.42,438.01,12
22/02/2015 13:00:00,4.98,7.65,6.18,4.4,8.38,6.76,51.2,55.53,51.8,67.38,43.19,40.59,309.69,13
22/02/2015 14:00:00,6.09,8.2,6.97,3.88,9.02,7.62,27.27,29.79,27.39,39.44,26.24,23.27,173.4,14
22/02/2015 15:00:00,7.12,8.88,7.76,4.1,9.9,8.53,15.86,15.42,16.3,17.17,16.55,19.47,100.77,15
22/02/2015 16:00:00,8.06,9.67,8.66,5.65,10.49,9.19,8.31,5.79,8.44,4.46,8.25,10.12,45.37,16
22/02/2015 17:00:00,8.87,10.27,9.54,6.86,10.54,9.76,0.4,0.39,0.5,0.14,0.71,0.67,2.81,17
23/02/2015 07:00:00,3.66,7.18,4.56,3.2,7.01,4.6,15.93,17.94,18.91,16.2,14.06,14.17,97.21,7
23/02/2015 08:00:00,3.68,6.72,4.42,3.2,6.74,4.47,80.31,73.69,83.12,75.47,65.62,76.75,454.96,8
23/02/2015 09:00:00,4.21,6.71,4.69,3.62,6.93,4.87,156.81,137.12,155.75,154,136.12,178.12,917.92,9
23/02/2015 10:00:00,4.81,6.89,5.2,4.38,7.33,5.65,222.12,216.38,240.81,213.31,219.94,212.25,1324.81,10
23/02/2015 11:00:00,5,7.36,5.86,4.91,7.75,5.59,263.25,265.62,291.25,252.06,258.62,259.75,1590.55,11
23/02/2015 12:00:00,4.62,7.65,5.71,5.05,7.44,5.2,222.69,240.31,253.75,258.62,245.81,230.19,1451.37,12
23/02/2015 13:00:00,4.2,7.09,5.07,4.86,6.88,4.85,167.94,246.19,209.69,197.75,229.69,187.06,1238.32,13
23/02/2015 14:00:00,4.27,6.83,4.78,4.39,7.09,4.93,155.81,169.62,141.06,146.25,152.25,119.69,884.68,14
23/02/2015 15:00:00,4.67,7.3,5.1,4.29,7.71,5.47,133,102.47,108.81,130.75,123.41,104.12,702.56,15
23/02/2015 16:00:00,4.97,7.66,5.63,4.45,7.81,5.75,56.95,59.7,65.5,56.78,66.06,60.2,365.19,16
23/02/2015 17:00:00,4.72,7.56,5.42,4.18,7.64,5.38,3.12,3.71,3.82,1.81,4.58,4.35,21.39,17
24/02/2015 07:00:00,4.79,7.47,5.32,4.39,7.69,5.33,13.06,20.94,17.07,31.95,29.71,20.51,133.24,7
24/02/2015 08:00:00,4.78,7.48,5.32,4.63,7.61,5.2,91.34,137.06,112.62,134.31,152.31,131.56,759.2,8
24/02/2015 09:00:00,4.92,7.5,5.53,5.28,7.6,5.38,233.5,283.88,269.25,245.5,273.25,253.19,1558.57,9
24/02/2015 10:00:00,5.37,7.62,6.01,5.84,7.75,5.77,346.75,372.25,365.5,370.38,358.25,346.25,2159.38,10
24/02/2015 11:00:00,5.77,7.79,6.43,6.42,8.01,6.15,396.25,417.5,421.75,432,422.25,389.5,2479.25,11
24/02/2015 12:00:00,5.97,7.98,6.66,6.77,8.09,6.32,370.25,413.25,402.88,435.38,392.88,359.25,2373.89,12
24/02/2015 13:00:00,5.97,8,6.68,6.87,8.06,6.43,305.12,343.38,345.38,343.62,332.12,334.25,2003.87,13
24/02/2015 14:00:00,5.99,8.07,6.76,6.54,8.27,6.72,273.38,303.88,298.88,243.06,309.38,298.12,1726.7,14
24/02/2015 15:00:00,6.2,8.32,6.96,6.21,8.64,7.06,185.19,221.5,209.5,169.75,225.19,206.12,1217.25,15
24/02/2015 16:00:00,6.1,8.51,6.89,5.86,8.83,7.03,74.5,96.03,86.59,67.5,99.78,81.06,505.46,16
24/02/2015 17:00:00,5.62,8.58,6.41,5.08,8.86,6.56,5.34,7,6.09,2.71,7.6,6.4,35.14,17
25/02/2015 06:00:00,7.54,9.74,8.4,5.18,9.81,8.59,0,0,0,0.01,0,0,0.01,6
25/02/2015 07:00:00,7.83,9.66,8.52,5.26,9.8,8.62,11.07,14.66,17.14,19.3,9.81,10.32,82.3,7
25/02/2015 08:00:00,8.08,9.75,8.77,6.13,10,8.85,56.77,56.97,75.97,79.25,45.33,50.61,364.9,8
25/02/2015 09:00:00,8.54,9.97,9.28,7.4,10.22,9.25,124.38,126.06,160.88,167.56,141.94,118.66,839.48,9
25/02/2015 10:00:00,9.09,10.23,9.82,8.58,10.46,9.59,189.94,245.75,232.62,243.81,276.88,199.56,1388.56,10
25/02/2015 11:00:00,9.52,10.4,10.27,9.51,10.49,9.89,249.38,364.25,294.62,224.88,366.75,256.88,1756.76,11
25/02/2015 12:00:00,10.01,10.54,10.7,10,10.55,10.2,274.88,382.5,317,233.19,335.75,241.56,1784.88,12
25/02/2015 13:00:00,10.34,10.64,10.98,10.49,10.66,10.23,242.19,268.62,224.56,203.75,279.62,199.44,1418.18,13
25/02/2015 14:00:00,10.24,10.6,10.77,10.7,10.63,10.11,158.38,197.69,193.38,148.94,225.5,169.31,1093.2,14
25/02/2015 15:00:00,9.84,10.56,10.63,10.66,10.59,10.07,93.16,128.44,120.31,100.19,150.5,110.53,703.13,15
25/02/2015 16:00:00,9.43,10.41,10.28,10.33,10.51,9.89,34.91,56.75,48.44,49.05,63.2,43.31,295.66,16
25/02/2015 17:00:00,8.99,10.28,9.85,9.26,10.32,9.63,1.67,4.16,3.33,1.77,4.01,2.94,17.88,17
26/02/2015 06:00:00,9.44,10.19,9.69,9.16,10.37,9.72,0,0,0,0.02,0,0,0.02,6
26/02/2015 07:00:00,9.45,10.28,9.75,9.45,10.37,9.73,8.96,8.95,10.78,16.4,5.63,6.16,56.88,7
26/02/2015 08:00:00,9.52,10.28,9.82,9.48,10.37,9.79,26.04,20.16,30.14,49.78,13.87,18.09,158.08,8
26/02/2015 09:00:00,9.36,10.33,9.91,9.85,10.37,9.5,41.23,30.34,42.31,58.02,35.42,40.62,247.94,9
26/02/2015 10:00:00,7.5,10.25,9.08,9.84,9.5,7.21,70.59,63.88,74.84,73.84,70,77.34,430.49,10
26/02/2015 11:00:00,6.27,8.76,7.2,8.28,7.93,6.6,109.94,109.56,119.28,100.12,129.5,113.09,681.49,11
26/02/2015 12:00:00,6.62,8.21,7.18,7.35,8.39,7.14,151.31,137.5,146.25,131.06,147.56,165.44,879.12,12
26/02/2015 13:00:00,6.94,8.61,7.56,7.47,8.92,7.52,214.94,165.88,191.25,134.25,222.06,245.38,1173.76,13
26/02/2015 14:00:00,6.97,8.93,7.76,7.58,9.1,7.46,232.69,202.31,219.06,171.31,247.25,277.12,1349.74,14
26/02/2015 15:00:00,6.51,8.97,7.46,7.42,8.75,6.96,212.62,193,208.69,139.94,266.88,257.75,1278.88,15
26/02/2015 16:00:00,5.94,8.51,6.79,6.52,8.3,6.49,108.5,120.81,116.09,78.91,122.31,116.72,663.34,16
26/02/2015 17:00:00,5.07,8.02,5.92,5.12,8.05,5.79,9.2,11.28,10.47,5.96,13.19,12,62.1,17
27/02/2015 06:00:00,1.9,6.61,2.79,0.1,6.85,3.17,0.03,0.07,0.04,0.23,0.01,0,0.38,6
27/02/2015 07:00:00,1.57,6.57,2.47,-0.1,6.83,2.86,51.47,57.09,54.56,58.41,51.05,47.98,320.56,7
27/02/2015 08:00:00,3.08,6.86,3.69,2.03,7.03,3.87,187,197.88,192.94,189.25,185.06,178.81,1130.94,8
27/02/2015 09:00:00,4.97,7.24,5.21,4.04,7.35,5.44,317.62,331,324,335.62,281.62,275.38,1865.24,9
27/02/2015 10:00:00,5.86,7.48,6.3,5.72,7.55,6.18,378.5,405,390.38,436,206.81,230.38,2047.07,10
27/02/2015 11:00:00,6.42,7.69,6.85,6.76,7.69,6.38,328.38,298.75,344.5,473.75,155.38,164.81,1765.57,11
27/02/2015 12:00:00,6.53,7.86,7.03,7.36,7.87,6.32,220.44,188.94,213.19,447.5,167.88,168.25,1406.2,12
27/02/2015 13:00:00,6.24,7.96,6.8,7.54,8.02,6.44,249.5,180.12,213.38,363.88,151.69,188.25,1346.82,13
27/02/2015 14:00:00,6.38,8.08,6.89,7.31,8.15,6.7,211.5,193.44,221,307.25,126.38,144.69,1204.26,14
27/02/2015 15:00:00,6.36,8.28,7,7.05,8.37,6.76,95.03,79.66,86.09,170.12,69.44,74.81,575.15,15
27/02/2015 16:00:00,5.91,8.3,6.61,6.46,8.43,6.51,75.97,41.75,64.12,74.88,56.81,72.28,385.81,16
27/02/2015 17:00:00,5.34,8.32,6.15,5.17,8.42,6.21,9.14,7.61,8.73,5.94,9.63,10.33,51.38,17
28/02/2015 07:00:00,8,9.94,8.82,7.15,10.03,8.62,17.34,5.95,11.93,4.44,9.86,17.76,67.28,7
28/02/2015 08:00:00,7.91,9.95,8.75,7.37,9.87,8.56,104.25,28.58,60.52,22.05,61.36,86.34,363.1,8
28/02/2015 09:00:00,8.36,9.93,8.96,7.73,9.7,8.61,221.88,75.66,133.19,83.25,114.16,108.94,737.08,9
28/02/2015 10:00:00,8.83,9.94,9.22,8.51,9.66,8.5,255.19,158.44,175.88,195.38,161.06,137,1082.95,10
28/02/2015 11:00:00,8.91,9.86,9.12,9.53,9.73,8.58,211.19,365.5,245.56,197.12,366.38,206.19,1591.94,11
28/02/2015 12:00:00,8.8,9.86,9.14,9.73,9.93,8.85,304.5,467.25,331,255.25,363.75,243.31,1965.06,12
28/02/2015 13:00:00,9.21,10.01,9.48,10.02,10.12,9.18,295.12,289.25,268.75,231.62,173.19,203.5,1461.43,13
28/02/2015 14:00:00,9.38,10.08,9.65,9.94,10.31,9.4,135.94,114.94,139.5,177.06,118.66,104.06,790.16,14
28/02/2015 15:00:00,8.88,10.22,9.41,9.65,10.27,9.11,57.61,92.06,76.94,53.52,161.94,100.38,542.45,15
28/02/2015 16:00:00,8.39,10.06,9.02,8.81,10.2,9,30.41,34.81,35.06,20.87,33.83,33.91,188.89,16
28/02/2015 17:00:00,8.23,9.97,8.78,8.15,10.09,8.97,2.16,3.04,2.87,2.23,1.51,1.2,13.01,17
1/3/2015 6:00,6.05,9.38,6.87,5.27,9.39,7.06,0.19,0.25,0.23,0.66,0.07,0.08,1.48,6
1/3/2015 7:00,5.85,9.29,6.79,5.17,9.34,6.87,48.61,51.08,55.47,60.75,49.09,49.7,314.7,7
1/3/2015 8:00,6.29,9.33,7.1,5.9,9.37,7.17,158.12,159.5,175.56,171.44,178.62,171.06,1014.3,8
1/3/2015 9:00,7.09,9.49,7.88,6.98,9.48,8,283.12,319,307.38,279.38,317.88,300.75,1807.51,9
1/3/2015 10:00,7.87,9.57,8.57,7.87,9.59,8.36,386.38,380.38,384.25,370,353.25,376.5,2250.76,10
1/3/2015 11:00,8.33,9.62,8.82,8.5,9.68,8.52,474.25,433.12,471.5,440.25,428,475,2722.12,11
1/3/2015 12:00,8.63,9.76,9.13,9.09,9.8,8.84,354.75,412.62,413.5,405,351.25,379.5,2316.62,12
1/3/2015 13:00,8.47,9.79,9.15,9.27,9.75,8.79,324.12,306.62,373.5,396.38,351.12,409.62,2161.36,13
1/3/2015 14:00,8.51,9.74,9.1,9.25,9.75,8.85,255.56,322,357.88,270.88,287.25,305.5,1799.07,14
1/3/2015 15:00,8.28,9.79,8.96,8.72,9.81,8.67,101.53,211,181.12,107.31,176.62,130.75,908.33,15
1/3/2015 16:00,7.76,9.85,8.63,7.85,9.82,8.38,50.17,96.28,67.34,32.61,70.5,77.09,393.99,16
1/3/2015 17:00,7.41,9.78,8.28,7.31,9.68,8.02,12.53,11.86,13.21,5.07,10.94,17.81,71.42,17
2/3/2015 6:00,4.21,7.25,4.92,3.49,7.28,5.13,0.16,0.25,0.18,0.39,0.11,0.09,1.18,6
2/3/2015 7:00,3.44,7.03,4.53,3.2,7.36,4.47,40.77,39.11,44.11,43.72,43.88,46.95,258.54,7
2/3/2015 8:00,3.39,7.24,4.46,2.83,7.54,4.59,145.62,179.31,170.94,160.88,151.88,131.5,940.13,8
2/3/2015 9:00,4.2,7.42,5.13,3.54,7.46,5.03,200.81,208.06,191.81,251.44,211.69,184.31,1248.12,9
2/3/2015 10:00,4.7,7.33,5.47,4.62,7.45,5.4,211,295,225.38,316.38,300.5,226.31,1574.57,10
2/3/2015 11:00,4.65,7.41,5.7,5.43,7.55,5.65,254.19,347,294.38,308,346.25,317.25,1867.07,11
2/3/2015 12:00,4.64,7.51,5.86,5.53,7.73,5.73,310.12,389.5,404.75,333.62,415.75,406,2259.74,12
2/3/2015 13:00,4.93,7.76,6.24,5.52,7.98,6.09,338,405.12,400.88,257.88,439.5,408.5,2249.88,13
2/3/2015 14:00,5.28,7.96,6.4,5.17,8.1,6.34,325.5,359.25,353,228.25,372.88,344,1982.88,14
2/3/2015 15:00,5.57,8.05,6.5,5.06,8.13,6.38,241.75,258.25,238.19,194.12,248.94,227.56,1408.81,15
2/3/2015 16:00,5.38,7.99,6.2,4.9,8,6.05,100.88,122.66,106.38,110.56,116.97,98.41,655.86,16
2/3/2015 17:00,4.64,7.79,5.57,4.21,7.83,5.52,10.32,15.31,12.25,11.12,15.45,12.02,76.47,17
3/3/2015 6:00,4.54,8.83,5.99,3.62,8.79,6.35,0.14,0.5,0.34,0.56,0.28,0.14,1.96,6
3/3/2015 7:00,5.24,8.5,6.15,3.65,7.88,5.75,13.59,49.84,39.5,30.34,51.66,33.31,218.24,7
3/3/2015 8:00,4.6,7.62,5.49,4.33,7.46,5.23,84.91,179,161.06,43.3,172.25,159.75,800.27,8
3/3/2015 9:00,4.06,7.41,5.36,4.05,7.51,5.22,229.81,302.75,294,109.09,284.75,266.75,1487.15,9
3/3/2015 10:00,4.67,7.44,5.69,4.05,7.71,5.67,257.25,370.75,347.62,279.5,324.25,272.25,1851.62,10
3/3/2015 11:00,4.93,7.6,5.99,5.14,7.86,5.67,284.5,366.88,318.38,310.62,325.12,280.25,1885.75,11
3/3/2015 12:00,5.14,7.58,5.93,5.68,7.66,5.64,289.88,310,296.5,359.12,288.38,269.62,1813.5,12
3/3/2015 13:00,5.23,7.35,5.84,6.1,7.44,5.5,234.12,252.69,253.06,312.75,247.69,228.25,1528.56,13
3/3/2015 14:00,4.85,7.22,5.61,6.06,7.43,5.24,180.19,202.19,195.19,219,227.94,193.38,1217.89,14
3/3/2015 15:00,4.37,7.17,5.29,5.55,7.39,5.14,115.78,140.5,132.81,138.69,146.06,141.25,815.09,15
3/3/2015 16:00,4.2,7.17,5.13,4.83,7.52,5.25,78.56,74.97,74.62,71.19,92.88,80.88,473.1,16
3/3/2015 17:00,4.17,7.27,4.97,4.06,7.7,5.22,15.56,14.86,13.99,11.06,16.32,15.65,87.44,17
4/3/2015 6:00,3.08,6.48,3.68,1.37,6.65,3.96,0.91,0.64,0.78,2.05,0.4,0.42,5.2,6
4/3/2015 7:00,2.85,6.56,3.6,1.14,6.77,3.92,73.09,49.97,65.62,80.72,48.31,56.45,374.16,7
